26760160	破·局	6.3	https://movie.douban.com/subject/26760160/
26835911	22年后的自白：我是杀人犯	7.3	https://movie.douban.com/subject/26835911/
26362764	真实	4.9	https://movie.douban.com/subject/26362764/
27157794	深蓝与月光	4.9	https://movie.douban.com/subject/27157794/
10743963	玻璃城堡	7.4	https://movie.douban.com/subject/10743963/
26892281	青年警察	7.1	https://movie.douban.com/subject/26892281/
26809007	奇迹，那天如此重要	7.5	https://movie.douban.com/subject/26809007/
27602185	再见路星河	5.5	https://movie.douban.com/subject/27602185/
26616690	非凡任务	6.4	https://movie.douban.com/subject/26616690/
26577354	表情奇幻冒险	5.2	https://movie.douban.com/subject/26577354/
26755367	泥土之界	7.2	https://movie.douban.com/subject/26755367/
26845247	不干了，我开除了黑心公司	6.3	https://movie.douban.com/subject/26845247/
25850715	虐杀器官	7.0	https://movie.douban.com/subject/25850715/
26858970	杀人优越权	6.8	https://movie.douban.com/subject/26858970/
26667056	逆时营救	4.8	https://movie.douban.com/subject/26667056/
6053347	畸形屋	6.2	https://movie.douban.com/subject/6053347/
26279202	“吃吃”的爱	5.4	https://movie.douban.com/subject/26279202/
26822230	摩天轮	7.3	https://movie.douban.com/subject/26822230/
26928125	沙滩鼠	6.5	https://movie.douban.com/subject/26928125/
26694497	酒吧	6.3	https://movie.douban.com/subject/26694497/
26901393	7号室	6.2	https://movie.douban.com/subject/26901393/
26578144	他们先杀了我父亲：一个柬埔寨女儿的回忆录	7.4	https://movie.douban.com/subject/26578144/
26391913	沉默	5.7	https://movie.douban.com/subject/26391913/
26787124	青禾男高	4.0	https://movie.douban.com/subject/26787124/
26817018	今天的吉良同学	6.4	https://movie.douban.com/subject/26817018/
26995137	忠爱无言	7.2	https://movie.douban.com/subject/26995137/
4943938	黑暗塔	5.0	https://movie.douban.com/subject/4943938/
26717795	健忘村	6.7	https://movie.douban.com/subject/26717795/
26635323	无限之住人	5.9	https://movie.douban.com/subject/26635323/
26951953	小戏骨：放开那三国	8.1	https://movie.douban.com/subject/26951953/
25827741	反转人生	5.2	https://movie.douban.com/subject/25827741/
26929038	在哥伦布	7.2	https://movie.douban.com/subject/26929038/
26839466	哆啦A梦：大雄的南极冰冰凉大冒险	6.6	https://movie.douban.com/subject/26839466/
26844764	99号牢房内的博弈	6.5	https://movie.douban.com/subject/26844764/
26832363	借口公司	6.8	https://movie.douban.com/subject/26832363/
26602933	绑架者	4.9	https://movie.douban.com/subject/26602933/
26798032	大骚乱	6.4	https://movie.douban.com/subject/26798032/
26640849	黑执事：大西洋之书	8.2	https://movie.douban.com/subject/26640849/
26898747	父子雄兵	4.7	https://movie.douban.com/subject/26898747/
27009748	艾娃	6.8	https://movie.douban.com/subject/27009748/
26771100	星游记之风暴法米拉	7.6	https://movie.douban.com/subject/26771100/
26365236	玉子	6.6	https://movie.douban.com/subject/26365236/
26757945	一天	7.1	https://movie.douban.com/subject/26757945/
26945132	一定要抓住	6.5	https://movie.douban.com/subject/26945132/
26748223	失眠	6.0	https://movie.douban.com/subject/26748223/
26964234	嗨翻姐妹行	6.2	https://movie.douban.com/subject/26964234/
26735282	美丽之星	6.3	https://movie.douban.com/subject/26735282/
26662798	京城81号2	3.8	https://movie.douban.com/subject/26662798/
26687241	仓皇一夜	5.5	https://movie.douban.com/subject/26687241/
26383898	一锤定音	7.4	https://movie.douban.com/subject/26383898/
26820546	维多利亚与阿卜杜勒	6.1	https://movie.douban.com/subject/26820546/
6854414	歌声不绝	5.6	https://movie.douban.com/subject/6854414/
24522026	动物园长的夫人	6.9	https://movie.douban.com/subject/24522026/
26890502	推理笔记	4.8	https://movie.douban.com/subject/26890502/
26818312	情遇曼哈顿	4.0	https://movie.douban.com/subject/26818312/
26929044	韩国佬	6.9	https://movie.douban.com/subject/26929044/
6873655	美国刺客	5.8	https://movie.douban.com/subject/6873655/
26754512	肥皂泡	7.4	https://movie.douban.com/subject/26754512/
26680597	屠夫小姐	5.4	https://movie.douban.com/subject/26680597/
26946508	恶女	6.2	https://movie.douban.com/subject/26946508/
26650037	秘果	4.7	https://movie.douban.com/subject/26650037/
26705107	豆福传	5.7	https://movie.douban.com/subject/26705107/
26825658	布里斯比熊	7.4	https://movie.douban.com/subject/26825658/
26289138	李雷和韩梅梅	3.5	https://movie.douban.com/subject/26289138/
26899030	光	6.6	https://movie.douban.com/subject/26899030/
26948047	海边的李尔	6.2	https://movie.douban.com/subject/26948047/
26732298	童女贞德	6.0	https://movie.douban.com/subject/26732298/
26382962	美好的意外	5.4	https://movie.douban.com/subject/26382962/
26939444	死亡半径	6.2	https://movie.douban.com/subject/26939444/
27046450	我的爸爸是森林之王	6.6	https://movie.douban.com/subject/27046450/
26828241	童使	4.6	https://movie.douban.com/subject/26828241/
27041519	哀乐女子天团	6.9	https://movie.douban.com/subject/27041519/
26635987	浮生梦	6.2	https://movie.douban.com/subject/26635987/
26894593	蜡笔小新：宇宙人来袭	6.7	https://movie.douban.com/subject/26894593/
26318239	回到火星	5.8	https://movie.douban.com/subject/26318239/
26759783	救僵清道夫	5.3	https://movie.douban.com/subject/26759783/
27090211	死于独特	7.8	https://movie.douban.com/subject/27090211/
25833230	乐高幻影忍者大电影	6.2	https://movie.douban.com/subject/25833230/
26357441	亨利之书	6.8	https://movie.douban.com/subject/26357441/
26857170	西谎极落之太爆太子太空舱	6.1	https://movie.douban.com/subject/26857170/
26589957	守护者：世纪战元	3.9	https://movie.douban.com/subject/26589957/
26611090	夜晚的灵魂	7.7	https://movie.douban.com/subject/26611090/
26803711	阿唐奇遇	7.1	https://movie.douban.com/subject/26803711/
26670584	BLAME!	7.6	https://movie.douban.com/subject/26670584/
26385746	荡寇风云	6.1	https://movie.douban.com/subject/26385746/
26605946	毒。诫	4.8	https://movie.douban.com/subject/26605946/
26726261	丛林	6.7	https://movie.douban.com/subject/26726261/
26996753	私人会所	3.9	https://movie.douban.com/subject/26996753/
26873577	昼行闪耀的流星	6.2	https://movie.douban.com/subject/26873577/
26977165	时间中的孩子	6.6	https://movie.douban.com/subject/26977165/
26832720	疯狂修道院	5.9	https://movie.douban.com/subject/26832720/
26765233	公园	6.5	https://movie.douban.com/subject/26765233/
1298871	海滩的一天	8.3	https://movie.douban.com/subject/1298871/
26808505	怨灵2	4.1	https://movie.douban.com/subject/26808505/
1389915	一江春水向东流	8.4	https://movie.douban.com/subject/1389915/
26284593	圆圈	5.1	https://movie.douban.com/subject/26284593/
26615753	黑子的篮球：最后的游戏	6.8	https://movie.douban.com/subject/26615753/
26711487	决战食神	4.7	https://movie.douban.com/subject/26711487/
25881615	超凡战队	4.6	https://movie.douban.com/subject/25881615/
26954690	猫咪后院之家	6.5	https://movie.douban.com/subject/26954690/
26907450	麻烦家族	4.6	https://movie.douban.com/subject/26907450/
26392200	妖精的尾巴剧场版：龙泣	5.5	https://movie.douban.com/subject/26392200/
26615511	3月的狮子 前篇	7.4	https://movie.douban.com/subject/26615511/
26616145	共助	6.7	https://movie.douban.com/subject/26616145/
3837666	海滩游侠	5.6	https://movie.douban.com/subject/3837666/
26743601	迈耶罗维茨的故事	6.8	https://movie.douban.com/subject/26743601/
5327217	忽然七日	6.4	https://movie.douban.com/subject/5327217/
26965856	双生薄荷	6.4	https://movie.douban.com/subject/26965856/
26780534	52赫兹，我爱你	5.9	https://movie.douban.com/subject/26780534/
26828019	有完没完	5.4	https://movie.douban.com/subject/26828019/
25958867	人皮脸	5.4	https://movie.douban.com/subject/25958867/
26336256	假如王子睡着了	4.4	https://movie.douban.com/subject/26336256/
26752106	黑白迷宫	4.6	https://movie.douban.com/subject/26752106/
26747836	喵星人	4.5	https://movie.douban.com/subject/26747836/
26791465	再次回家	5.5	https://movie.douban.com/subject/26791465/
19899718	蓝精灵：寻找神秘村	6.3	https://movie.douban.com/subject/19899718/
